imdb_id,cast,director
"""tt0421054""","[{""adult"": false, ""gender"": 1, ""id"": 116, ""known_for_department"": ""Acting"", ""name"": ""Keira Knightley"", ""original_name"": ""Keira Knightley"", ""popularity"": 42.1, ""profile_path"": ""/8OpsaapXmwpLQqHvN5iwoIElERY.jpg"", ""cast_id"": 24, ""character"": ""Domino Harvey"", ""credit_id"": ""52fe454ac3a36847f80c5e55"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 2295, ""known_for_department"": ""Acting"", ""name"": ""Mickey Rourke"", ""original_name"": ""Mickey Rourke"", ""popularity"": 23.3, ""profile_path"": ""/yzDh8B2qhQBQJlccMd4Va7tsAzC.jpg"", ""cast_id"": 25, ""character"": ""Ed Mosbey"", ""credit_id"": ""52fe454ac3a36847f80c5e59"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 25616, ""known_for_department"": ""Acting"", ""name"": ""Edgar Ram\u00edrez"", ""original_name"": ""Edgar Ram\u00edrez"", ""popularity"": 4.761, ""profile_path"": ""/7VZnIAI7Yye0rfs7fPM5wI2CI6N.jpg"", ""cast_id"": 27, ""character"": ""Choco"", ""credit_id"": ""52fe454ac3a36847f80c5e63"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 18792, ""known_for_department"": ""Acting"", ""name"": ""Delroy Lindo"", ""original_name"": ""Delroy Lindo"", ""popularity"": 13.473, ""profile_path"": ""/kLwUBBmEIdchrLqwsYzgLB2B6q5.jpg"", ""cast_id"": 28, ""character"": ""Claremont Williams"", ""credit_id"": ""52fe454ac3a36847f80c5e67"", ""order"": 3}, {""adult"": false, ""gender"": 1, ""id"": 60561, ""known_for_department"": ""Acting"", ""name"": ""Mo'Nique"", ""original_name"": ""Mo'Nique"", ""popularity"": 5.015, ""profile_path"": ""/zEuWWR8opYwdBBOzjrUtxorJzLf.jpg"", ""cast_id"": 29, ""character"": ""Lateesha Rodriguez"", ""credit_id"": ""52fe454ac3a36847f80c5e6b"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 893, ""known_for_department"": ""Directing"", ""name"": ""Tony Scott"", ""original_name"": ""Tony Scott"", ""popularity"": 10.396, ""profile_path"": ""/zEEbiNa8Pqw3U6pZ8Z2y3dlJJnC.jpg"", ""credit_id"": ""52fe454ac3a36847f80c5dd9"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0367959""","[{""adult"": false, ""gender"": 2, ""id"": 16790, ""known_for_department"": ""Acting"", ""name"": ""Gaspard Ulliel"", ""original_name"": ""Gaspard Ulliel"", ""popularity"": 14.514, ""profile_path"": ""/fuZEtNbCzzQr2v4DhhCKo7YAsb0.jpg"", ""cast_id"": 7, ""character"": ""Hannibal Lecter"", ""credit_id"": ""52fe42eac3a36847f802c727"", ""order"": 0}, {""adult"": false, ""gender"": 0, ""id"": 16789, ""known_for_department"": ""Acting"", ""name"": ""Aaran Thomas"", ""original_name"": ""Aaran Thomas"", ""popularity"": 2.928, ""profile_path"": null, ""cast_id"": 6, ""character"": ""Hannibal Lecter (young)"", ""credit_id"": ""52fe42eac3a36847f802c723"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 643, ""known_for_department"": ""Acting"", ""name"": ""Gong Li"", ""original_name"": ""Gong Li"", ""popularity"": 13.879, ""profile_path"": ""/uP3Fs3QUsGBxhNqGFWMnN1Z2l8z.jpg"", ""cast_id"": 12, ""character"": ""Lady Murasaki"", ""credit_id"": ""52fe42eac3a36847f802c73d"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 17287, ""known_for_department"": ""Acting"", ""name"": ""Dominic West"", ""original_name"": ""Dominic West"", ""popularity"": 13.935, ""profile_path"": ""/xOr7REvhVy9Ax83dlk2qRiwLC1G.jpg"", ""cast_id"": 13, ""character"": ""Inspector Popil"", ""credit_id"": ""52fe42eac3a36847f802c741"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 7026, ""known_for_department"": ""Acting"", ""name"": ""Rhys Ifans"", ""original_name"": ""Rhys Ifans"", ""popularity"": 21.551, ""profile_path"": ""/g8EUs8r1ECh9plKtrxBparsxlZ1.jpg"", ""cast_id"": 14, ""character"": ""Vladis Grutas"", ""credit_id"": ""52fe42eac3a36847f802c745"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 16785, ""known_for_department"": ""Directing"", ""name"": ""Peter Webber"", ""original_name"": ""Peter Webber"", ""popularity"": 2.869, ""profile_path"": ""/7X50ruC3Ti3lDvfj7ZrLrquvSZk.jpg"", ""credit_id"": ""52fe42eac3a36847f802c70d"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0427327""","[{""adult"": false, ""gender"": 1, ""id"": 29224, ""known_for_department"": ""Acting"", ""name"": ""Nikki Blonsky"", ""original_name"": ""Nikki Blonsky"", ""popularity"": 6.47, ""profile_path"": ""/dTsVd4Mlt78S7sc7Wev10TWqrzq.jpg"", ""cast_id"": 28, ""character"": ""Tracy Turnblad"", ""credit_id"": ""52fe4378c3a36847f8056915"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 29222, ""known_for_department"": ""Acting"", ""name"": ""Zac Efron"", ""original_name"": ""Zac Efron"", ""popularity"": 30.404, ""profile_path"": ""/6oXNHv7gAyXXYFpF943pKRsTtqQ.jpg"", ""cast_id"": 25, ""character"": ""Link Larkin"", ""credit_id"": ""52fe4378c3a36847f8056909"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 8891, ""known_for_department"": ""Acting"", ""name"": ""John Travolta"", ""original_name"": ""John Travolta"", ""popularity"": 42.14, ""profile_path"": ""/ap8eEYfBKTLixmVVpRlq4NslDD5.jpg"", ""cast_id"": 18, ""character"": ""Edna Turnblad"", ""credit_id"": ""52fe4378c3a36847f80568ed"", ""order"": 2}, {""adult"": false, ""gender"": 1, ""id"": 29221, ""known_for_department"": ""Acting"", ""name"": ""Brittany Snow"", ""original_name"": ""Brittany Snow"", ""popularity"": 18.446, ""profile_path"": ""/vbcVzoIhSScfJ2XQWFVpB9jS7IV.jpg"", ""cast_id"": 24, ""character"": ""Amber Von Tussle"", ""credit_id"": ""52fe4378c3a36847f8056905"", ""order"": 3}, {""adult"": false, ""gender"": 1, ""id"": 1160, ""known_for_department"": ""Acting"", ""name"": ""Michelle Pfeiffer"", ""original_name"": ""Michelle Pfeiffer"", ""popularity"": 33.456, ""profile_path"": ""/oGUmQBU87QXAsnaGleYaAjAXSlj.jpg"", ""cast_id"": 19, ""character"": ""Velma Von Tussle"", ""credit_id"": ""52fe4378c3a36847f80568f1"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 20739, ""known_for_department"": ""Directing"", ""name"": ""Adam Shankman"", ""original_name"": ""Adam Shankman"", ""popularity"": 5.313, ""profile_path"": ""/zZmZgVp5OTU2eSMCDuOXGlQ4fBR.jpg"", ""credit_id"": ""52fe4378c3a36847f805692b"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0467197""","[{""adult"": false, ""gender"": 2, ""id"": 13240, ""known_for_department"": ""Acting"", ""name"": ""Mark Wahlberg"", ""original_name"": ""Mark Wahlberg"", ""popularity"": 42.229, ""profile_path"": ""/bTEFpaWd7A6AZVWOqKKBWzKEUe8.jpg"", ""cast_id"": 1, ""character"": ""Max Payne"", ""credit_id"": ""52fe45339251416c7504ee71"", ""order"": 0}, {""adult"": false, ""gender"": 1, ""id"": 18973, ""known_for_department"": ""Acting"", ""name"": ""Mila Kunis"", ""original_name"": ""Mila Kunis"", ""popularity"": 64.562, ""profile_path"": ""/6Lp9qPkMO740Hcp8NBYZZLWWvJF.jpg"", ""cast_id"": 2, ""character"": ""Mona Sax"", ""credit_id"": ""52fe45339251416c7504ee75"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 2222, ""known_for_department"": ""Acting"", ""name"": ""Beau Bridges"", ""original_name"": ""Beau Bridges"", ""popularity"": 15.843, ""profile_path"": ""/Aiezvt0Uj2Ka9QVW3GvuRLkNS2V.jpg"", ""cast_id"": 3, ""character"": ""BB Hensley"", ""credit_id"": ""52fe45339251416c7504ee79"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 8171, ""known_for_department"": ""Acting"", ""name"": ""Ludacris"", ""original_name"": ""Ludacris"", ""popularity"": 13.236, ""profile_path"": ""/erkJijujhe48vhJ8iCEtVpNEeVn.jpg"", ""cast_id"": 4, ""character"": ""Jim Bravura"", ""credit_id"": ""52fe45339251416c7504ee7d"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 5577, ""known_for_department"": ""Acting"", ""name"": ""Chris O'Donnell"", ""original_name"": ""Chris O'Donnell"", ""popularity"": 16.732, ""profile_path"": ""/1AzJWI4zf0MEeetSGzmeb6SrolK.jpg"", ""cast_id"": 5, ""character"": ""Jason Colvin"", ""credit_id"": ""52fe45339251416c7504ee81"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 12028, ""known_for_department"": ""Directing"", ""name"": ""John Moore"", ""original_name"": ""John Moore"", ""popularity"": 2.425, ""profile_path"": ""/n3czTYjeuJHaTLvMHllnT35uhnF.jpg"", ""credit_id"": ""52fe45339251416c7504eeaf"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0780653""","[{""adult"": false, ""gender"": 2, ""id"": 1121, ""known_for_department"": ""Acting"", ""name"": ""Benicio del Toro"", ""original_name"": ""Benicio del Toro"", ""popularity"": 31.853, ""profile_path"": ""/cVh4UgCMu6aAkZ2BqymTLV86FzZ.jpg"", ""cast_id"": 3, ""character"": ""Lawrence Talbot"", ""credit_id"": ""52fe448ac3a36847f809bd6d"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 4173, ""known_for_department"": ""Acting"", ""name"": ""Anthony Hopkins"", ""original_name"": ""Anthony Hopkins"", ""popularity"": 32.232, ""profile_path"": ""/9ukJS2QWTJ22HcwR1ktMmoJ6RSL.jpg"", ""cast_id"": 2, ""character"": ""Sir John Talbot"", ""credit_id"": ""52fe448ac3a36847f809bd69"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 5081, ""known_for_department"": ""Acting"", ""name"": ""Emily Blunt"", ""original_name"": ""Emily Blunt"", ""popularity"": 67.879, ""profile_path"": ""/jqlqq3knztTnty5rcMg5evqZRCa.jpg"", ""cast_id"": 7, ""character"": ""Gwen Conliffe"", ""credit_id"": ""52fe448ac3a36847f809bd83"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 1331, ""known_for_department"": ""Acting"", ""name"": ""Hugo Weaving"", ""original_name"": ""Hugo Weaving"", ""popularity"": 19.996, ""profile_path"": ""/lSC8Et0PYi5zeQb3IpPkFje7hgR.jpg"", ""cast_id"": 8, ""character"": ""Inspector Francis Abberline"", ""credit_id"": ""52fe448ac3a36847f809bd87"", ""order"": 3}, {""adult"": false, ""gender"": 1, ""id"": 400, ""known_for_department"": ""Acting"", ""name"": ""Geraldine Chaplin"", ""original_name"": ""Geraldine Chaplin"", ""popularity"": 15.481, ""profile_path"": ""/teiPgoY0Fgyw4Xs07IGDsJmcsjL.jpg"", ""cast_id"": 19, ""character"": ""Maleva"", ""credit_id"": ""52fe448ac3a36847f809bdaf"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 4945, ""known_for_department"": ""Directing"", ""name"": ""Joe Johnston"", ""original_name"": ""Joe Johnston"", ""popularity"": 9.588, ""profile_path"": ""/fbGZo6CG9Z9zKFh8D5wHunyu7gJ.jpg"", ""credit_id"": ""52fe448ac3a36847f809bd65"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0349683""","[{""adult"": false, ""gender"": 2, ""id"": 2296, ""known_for_department"": ""Acting"", ""name"": ""Clive Owen"", ""original_name"": ""Clive Owen"", ""popularity"": 16.17, ""profile_path"": ""/ed0LT4wH1rUCviCFexd4XPZVHE1.jpg"", ""cast_id"": 1, ""character"": ""Arthur"", ""credit_id"": ""52fe44fcc3a36847f80b5f81"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 65524, ""known_for_department"": ""Acting"", ""name"": ""Ioan Gruffudd"", ""original_name"": ""Ioan Gruffudd"", ""popularity"": 14.363, ""profile_path"": ""/cQ0Jhcuxrvs8epQiKJpMdUnXGeQ.jpg"", ""cast_id"": 2, ""character"": ""Lancelot"", ""credit_id"": ""52fe44fcc3a36847f80b5f85"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 116, ""known_for_department"": ""Acting"", ""name"": ""Keira Knightley"", ""original_name"": ""Keira Knightley"", ""popularity"": 37.666, ""profile_path"": ""/8OpsaapXmwpLQqHvN5iwoIElERY.jpg"", ""cast_id"": 5, ""character"": ""Guinevere"", ""credit_id"": ""52fe44fcc3a36847f80b5f91"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 1019, ""known_for_department"": ""Acting"", ""name"": ""Mads Mikkelsen"", ""original_name"": ""Mads Mikkelsen"", ""popularity"": 40.376, ""profile_path"": ""/ntwPvV4GKGGHO3I7LcHMwhXfsw9.jpg"", ""cast_id"": 3, ""character"": ""Tristan"", ""credit_id"": ""52fe44fcc3a36847f80b5f89"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 33192, ""known_for_department"": ""Acting"", ""name"": ""Joel Edgerton"", ""original_name"": ""Joel Edgerton"", ""popularity"": 11.311, ""profile_path"": ""/2YzeeiYUbI94Ywc7MVMo1NcN6jf.jpg"", ""cast_id"": 4, ""character"": ""Gawain"", ""credit_id"": ""52fe44fcc3a36847f80b5f8d"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 20907, ""known_for_department"": ""Directing"", ""name"": ""Antoine Fuqua"", ""original_name"": ""Antoine Fuqua"", ""popularity"": 6.148, ""profile_path"": ""/9zh0MmYIw1BP8V7y9N9K5Rjew4C.jpg"", ""credit_id"": ""52fe44fcc3a36847f80b5fab"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0080761""","[{""adult"": false, ""gender"": 1, ""id"": 37469, ""known_for_department"": ""Acting"", ""name"": ""Betsy Palmer"", ""original_name"": ""Betsy Palmer"", ""popularity"": 6.394, ""profile_path"": ""/MAUKhwThCVlwxcbXX2AhZuX2Jg.jpg"", ""cast_id"": 2, ""character"": ""Mrs. Voorhees"", ""credit_id"": ""52fe43c6c3a36847f806e8fb"", ""order"": 0}, {""adult"": false, ""gender"": 1, ""id"": 37470, ""known_for_department"": ""Acting"", ""name"": ""Adrienne King"", ""original_name"": ""Adrienne King"", ""popularity"": 3.118, ""profile_path"": ""/2ClURorxbBtgHHcAodlFhc3vk7d.jpg"", ""cast_id"": 3, ""character"": ""Alice"", ""credit_id"": ""52fe43c6c3a36847f806e8ff"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 37471, ""known_for_department"": ""Acting"", ""name"": ""Harry Crosby"", ""original_name"": ""Harry Crosby"", ""popularity"": 1.86, ""profile_path"": ""/kRgcZfqEGzV2rtpwq4AUdxHrQCr.jpg"", ""cast_id"": 4, ""character"": ""Bill"", ""credit_id"": ""52fe43c6c3a36847f806e903"", ""order"": 2}, {""adult"": false, ""gender"": 1, ""id"": 37472, ""known_for_department"": ""Acting"", ""name"": ""Laurie Bartram"", ""original_name"": ""Laurie Bartram"", ""popularity"": 2.352, ""profile_path"": ""/z8P6YVtYPzin9mUEPsUIInEeVDk.jpg"", ""cast_id"": 5, ""character"": ""Brenda"", ""credit_id"": ""52fe43c6c3a36847f806e907"", ""order"": 3}, {""adult"": false, ""gender"": 1, ""id"": 37473, ""known_for_department"": ""Acting"", ""name"": ""Jeannine Taylor"", ""original_name"": ""Jeannine Taylor"", ""popularity"": 2.913, ""profile_path"": ""/kSppKOe6ESbEDgJ79EghdVVB6Td.jpg"", ""cast_id"": 6, ""character"": ""Marcie Cunningham"", ""credit_id"": ""52fe43c6c3a36847f806e90b"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 35475, ""known_for_department"": ""Production"", ""name"": ""Sean S. Cunningham"", ""original_name"": ""Sean S. Cunningham"", ""popularity"": 2.188, ""profile_path"": ""/kPELY44haoAnj0D7dxAo3jDsCmU.jpg"", ""credit_id"": ""52fe43c6c3a36847f806e8f7"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0498353""","[{""adult"": false, ""gender"": 1, ""id"": 37014, ""known_for_department"": ""Acting"", ""name"": ""Lauren German"", ""original_name"": ""Lauren German"", ""popularity"": 26.929, ""profile_path"": ""/wlfew4J9O6fOhizjjQtqUeT36Jb.jpg"", ""cast_id"": 13, ""character"": ""Beth"", ""credit_id"": ""52fe430cc3a36847f8036b11"", ""order"": 0}, {""adult"": false, ""gender"": 1, ""id"": 33656, ""known_for_department"": ""Acting"", ""name"": ""Heather Matarazzo"", ""original_name"": ""Heather Matarazzo"", ""popularity"": 8.712, ""profile_path"": ""/afZhMKmsAHZA9jHq7F9tNUFZci6.jpg"", ""cast_id"": 14, ""character"": ""Lorna"", ""credit_id"": ""52fe430cc3a36847f8036b15"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 11671, ""known_for_department"": ""Acting"", ""name"": ""Bijou Phillips"", ""original_name"": ""Bijou Phillips"", ""popularity"": 8.189, ""profile_path"": ""/h85fNjuYnaJERqVFtZZOEzGdtIJ.jpg"", ""cast_id"": 15, ""character"": ""Whitney"", ""credit_id"": ""52fe430cc3a36847f8036b19"", ""order"": 2}, {""adult"": false, ""gender"": 1, ""id"": 37015, ""known_for_department"": ""Acting"", ""name"": ""Vera Jordanova"", ""original_name"": ""Vera Jordanova"", ""popularity"": 3.43, ""profile_path"": ""/wyg7gUOdLY7Xcu6ZApyCr0H8n6s.jpg"", ""cast_id"": 17, ""character"": ""Axelle"", ""credit_id"": ""52fe430cc3a36847f8036b21"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 19487, ""known_for_department"": ""Acting"", ""name"": ""Jay Hernandez"", ""original_name"": ""Jay Hernandez"", ""popularity"": 20.953, ""profile_path"": ""/4UYLC0mEosMmOJ3civAGHgjZIah.jpg"", ""cast_id"": 18, ""character"": ""Paxton"", ""credit_id"": ""52fe430cc3a36847f8036b25"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 16847, ""known_for_department"": ""Directing"", ""name"": ""Eli Roth"", ""original_name"": ""Eli Roth"", ""popularity"": 8.785, ""profile_path"": ""/qQTkpxzh1FlBGL1HD5hzdUMxv49.jpg"", ""credit_id"": ""52fe430cc3a36847f8036ad7"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0327554""","[{""adult"": false, ""gender"": 1, ""id"": 4587, ""known_for_department"": ""Acting"", ""name"": ""Halle Berry"", ""original_name"": ""Halle Berry"", ""popularity"": 48.183, ""profile_path"": ""/d4NpMztZ9XiL5qtTFpERRtfPDpa.jpg"", ""cast_id"": 2, ""character"": ""Patience Phillips / Catwoman"", ""credit_id"": ""52fe4236c3a36847f800ca9b"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 4589, ""known_for_department"": ""Acting"", ""name"": ""Benjamin Bratt"", ""original_name"": ""Benjamin Bratt"", ""popularity"": 16.298, ""profile_path"": ""/hBenHPT4iJEG2kt5z2TOGnkRZwh.jpg"", ""cast_id"": 7, ""character"": ""Tom Lone"", ""credit_id"": ""52fe4236c3a36847f800cab7"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 4430, ""known_for_department"": ""Acting"", ""name"": ""Sharon Stone"", ""original_name"": ""Sharon Stone"", ""popularity"": 36.733, ""profile_path"": ""/5lYs0HaAvsXPZJpMcndbSeQdPgT.jpg"", ""cast_id"": 8, ""character"": ""Laurel Hedare"", ""credit_id"": ""52fe4236c3a36847f800cabb"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 2192, ""known_for_department"": ""Acting"", ""name"": ""Lambert Wilson"", ""original_name"": ""Lambert Wilson"", ""popularity"": 13.034, ""profile_path"": ""/5Fx2vg8Qux0LcOFLAGJK6VzET.jpg"", ""cast_id"": 9, ""character"": ""George Hedare"", ""credit_id"": ""52fe4236c3a36847f800cabf"", ""order"": 3}, {""adult"": false, ""gender"": 1, ""id"": 4432, ""known_for_department"": ""Acting"", ""name"": ""Frances Conroy"", ""original_name"": ""Frances Conroy"", ""popularity"": 13.841, ""profile_path"": ""/aJRQAkO24L6bH8qkkE5Iv1nA3gf.jpg"", ""cast_id"": 10, ""character"": ""Ophelia"", ""credit_id"": ""52fe4236c3a36847f800cac3"", ""order"": 4}]","{""adult"": true, ""gender"": 2, ""id"": 4586, ""known_for_department"": ""Directing"", ""name"": ""Pitof"", ""original_name"": ""Pitof"", ""popularity"": 3.674, ""profile_path"": ""/z7lKv1EscqXN6LjxEj45gE3D1jA.jpg"", ""credit_id"": ""52fe4236c3a36847f800ca97"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0369339""","[{""adult"": false, ""gender"": 2, ""id"": 500, ""known_for_department"": ""Acting"", ""name"": ""Tom Cruise"", ""original_name"": ""Tom Cruise"", ""popularity"": 36.668, ""profile_path"": ""/8qBylBsQf4llkGrWR3qAsOtOU8O.jpg"", ""cast_id"": 2, ""character"": ""Vincent"", ""credit_id"": ""52fe42fbc3a36847f8031857"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 134, ""known_for_department"": ""Acting"", ""name"": ""Jamie Foxx"", ""original_name"": ""Jamie Foxx"", ""popularity"": 25.294, ""profile_path"": ""/6nyD2q94ASajpenuHecsrA1HFBo.jpg"", ""cast_id"": 3, ""character"": ""Max Durocher"", ""credit_id"": ""52fe42fbc3a36847f803185b"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 9575, ""known_for_department"": ""Acting"", ""name"": ""Jada Pinkett Smith"", ""original_name"": ""Jada Pinkett Smith"", ""popularity"": 26.419, ""profile_path"": ""/vt1Z1Fsu7gjp4L0OHey9Aa79lWj.jpg"", ""cast_id"": 4, ""character"": ""Annie Farrell"", ""credit_id"": ""52fe42fbc3a36847f803185f"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 103, ""known_for_department"": ""Acting"", ""name"": ""Mark Ruffalo"", ""original_name"": ""Mark Ruffalo"", ""popularity"": 27.54, ""profile_path"": ""/z3dvKqMNDQWk3QLxzumloQVR0pv.jpg"", ""cast_id"": 5, ""character"": ""Det. Ray Fanning"", ""credit_id"": ""52fe42fbc3a36847f8031863"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 3810, ""known_for_department"": ""Acting"", ""name"": ""Javier Bardem"", ""original_name"": ""Javier Bardem"", ""popularity"": 22.797, ""profile_path"": ""/dKArLTzGUBqRwV6MI3Atc1xN9bc.jpg"", ""cast_id"": 184, ""character"": ""Felix Reyes-Torrena"", ""credit_id"": ""5823752a9251410cbe00fa29"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 638, ""known_for_department"": ""Directing"", ""name"": ""Michael Mann"", ""original_name"": ""Michael Mann"", ""popularity"": 12.381, ""profile_path"": ""/1nRqwMyQuCkvNPAzDY5oOSfGZ6b.jpg"", ""credit_id"": ""52fe42fbc3a36847f8031853"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0289043""","[{""adult"": false, ""gender"": 2, ""id"": 2037, ""known_for_department"": ""Acting"", ""name"": ""Cillian Murphy"", ""original_name"": ""Cillian Murphy"", ""popularity"": 59.852, ""profile_path"": ""/1txjjB7CFeiEUL60DKo0oG7u2v9.jpg"", ""cast_id"": 4, ""character"": ""Jim"", ""credit_id"": ""52fe4222c3a36847f800681f"", ""order"": 0}, {""adult"": false, ""gender"": 1, ""id"": 2038, ""known_for_department"": ""Acting"", ""name"": ""Naomie Harris"", ""original_name"": ""Naomie Harris"", ""popularity"": 18.746, ""profile_path"": ""/41TVAcYqKKF7PGf3x7QfaLvkLSW.jpg"", ""cast_id"": 5, ""character"": ""Selena"", ""credit_id"": ""52fe4222c3a36847f8006823"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 2039, ""known_for_department"": ""Acting"", ""name"": ""Brendan Gleeson"", ""original_name"": ""Brendan Gleeson"", ""popularity"": 39.574, ""profile_path"": ""/379TXtBPRrkBDrEBWPQ5v3up7kT.jpg"", ""cast_id"": 6, ""character"": ""Frank"", ""credit_id"": ""52fe4222c3a36847f8006827"", ""order"": 2}, {""adult"": false, ""gender"": 1, ""id"": 2058, ""known_for_department"": ""Acting"", ""name"": ""Megan Burns"", ""original_name"": ""Megan Burns"", ""popularity"": 4.433, ""profile_path"": ""/noZ906Dg9eXh3ZndF7EYVo60hHT.jpg"", ""cast_id"": 13, ""character"": ""Hannah"", ""credit_id"": ""52fe4222c3a36847f8006843"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 2040, ""known_for_department"": ""Acting"", ""name"": ""Christopher Eccleston"", ""original_name"": ""Christopher Eccleston"", ""popularity"": 8.99, ""profile_path"": ""/v6ezjezzDo6xP2wlONO5ZzBciwl.jpg"", ""cast_id"": 7, ""character"": ""Major Henry West"", ""credit_id"": ""52fe4222c3a36847f800682b"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 2034, ""known_for_department"": ""Directing"", ""name"": ""Danny Boyle"", ""original_name"": ""Danny Boyle"", ""popularity"": 6.67, ""profile_path"": ""/v6Vi1REbXp02pMoaBWziqXnvzKp.jpg"", ""credit_id"": ""52fe4222c3a36847f8006815"", ""department"": ""Directing"", ""job"": ""Director""}"
